id,Age
75424,8.382236
75425,11.31053
75426,11.007439
75427,6.9522905
75428,10.441607
75429,11.001255
75430,10.467679
75431,5.711467
75432,10.137882
75433,9.423992
75434,10.600963
75435,8.163654
75436,8.669772
75437,14.076518
75438,11.539877
75439,12.318549
75440,11.342355
75441,7.2100286
75442,9.331315
75443,9.921489
75444,9.283817
75445,7.136917
75446,5.010214
75447,10.837848
75448,9.308213
75449,11.571749
75450,6.2537146
75451,12.697688
75452,10.374645
75453,10.602563
75454,9.915935
75455,12.811582
75456,11.109592
75457,10.551571
75458,6.351878
75459,10.61903
75460,18.56266
75461,11.813461
75462,9.523789
75463,14.432367
75464,13.373323
75465,12.765596
75466,11.163699
75467,10.365032
75468,7.0741057
75469,9.192737
75470,10.727947
75471,9.749236
75472,7.138025
75473,8.302432
75474,9.98213
75475,8.787502
75476,10.926581
75477,12.907314
75478,7.0131564
75479,11.705631
75480,9.076701
75481,13.475669
75482,16.56225
75483,7.9170165
75484,11.01781
75485,9.151717
75486,8.485
75487,7.645211
75488,8.77695
75489,5.825081
75490,7.9349265
75491,14.693761
75492,12.702445
75493,9.332097
75494,8.283968
75495,9.350623
75496,7.810692
75497,13.306976
75498,7.1516666
75499,6.88065
75500,7.6570916
75501,10.8713455
75502,8.896116
75503,13.569978
75504,9.007209
75505,10.747307
75506,10.812712
75507,4.7392654
75508,10.400093
75509,8.165876
75510,8.215831
75511,10.853416
75512,14.857123
75513,11.730079
75514,6.833493
75515,6.0467772
75516,5.305229
75517,11.752851
75518,8.93438
75519,13.547624
75520,10.755072
75521,10.139647
75522,7.028417
75523,9.372836
75524,9.9774685
75525,6.7992105
75526,8.733928
75527,5.469129
75528,6.9725814
75529,6.8756614
75530,6.4904847
75531,12.697388
75532,14.223027
75533,10.184438
75534,7.0920677
75535,9.200933
75536,10.1375475
75537,18.680119
75538,16.698122
75539,7.660606
75540,10.040609
75541,9.156229
75542,10.654373
75543,11.163921
75544,10.872033
75545,7.050345
75546,13.277623
75547,7.6937246
75548,7.5631404
75549,9.21041
75550,5.7547393
75551,10.077526
75552,4.9194174
75553,6.6156783
75554,9.249824
75555,15.287125
75556,4.080261
75557,8.573205
75558,12.151877
75559,10.976401
75560,9.795246
75561,10.149807
75562,15.222259
75563,10.322182
75564,10.948248
75565,13.450138
75566,8.632879
75567,5.934078
75568,11.063843
75569,14.649631
75570,9.888609
75571,6.7749786
75572,13.613225
75573,9.74184
75574,10.806493
75575,7.700207
75576,6.7512016
75577,6.7851005
75578,12.662956
75579,6.169356
75580,8.251785
75581,12.149865
75582,7.9900904
75583,12.701086
75584,11.303447
75585,9.529775
75586,6.5469236
75587,10.169628
75588,12.774786
75589,5.598915
75590,12.738321
75591,10.411851
75592,12.344751
75593,9.343366
75594,5.407118
75595,8.864868
75596,10.342451
75597,12.844257
75598,10.371196
75599,6.385121
75600,7.1002483
75601,11.691701
75602,6.425956
75603,8.70965
75604,14.040997
75605,11.660823
75606,6.3129077
75607,11.218854
75608,10.937439
75609,8.855742
75610,9.716604
75611,13.074825
75612,10.344993
75613,10.290101
75614,13.943102
75615,9.379809
75616,8.263939
75617,9.177311
75618,10.002711
75619,8.34299
75620,10.70669
75621,7.765128
75622,15.243039
75623,15.745246
75624,12.125627
75625,10.821831
75626,10.134992
75627,12.804052
75628,11.614967
75629,9.783154
75630,6.610997
75631,10.9212
75632,14.061538
75633,9.782032
75634,9.220298
75635,10.198666
75636,8.74
75637,8.588205
75638,12.948019
75639,11.059921
75640,8.193731
75641,9.32669
75642,7.466177
75643,5.78426
75644,9.628289
75645,10.327043
75646,11.047537
75647,5.388551
75648,12.675112
75649,10.862694
75650,8.967075
75651,10.862581
75652,12.529578
75653,9.3836775
75654,9.039273
75655,8.139616
75656,5.865918
75657,10.505797
75658,10.674051
75659,10.108766
75660,5.4428687
75661,14.6466875
75662,8.658024
75663,9.054835
75664,7.770601
75665,8.311296
75666,8.060785
75667,10.744888
75668,8.357867
75669,9.974198
75670,9.23367
75671,6.2680354
75672,10.200319
75673,9.917155
75674,14.171444
75675,9.087779
75676,10.996843
75677,13.675219
75678,6.4189053
75679,10.204741
75680,10.606934
75681,11.131339
75682,10.353257
75683,10.010725
75684,9.771012
75685,9.823509
75686,8.263458
75687,11.019566
75688,12.032693
75689,8.653943
75690,10.296082
75691,8.073261
75692,11.610303
75693,11.096409
75694,10.754026
75695,10.483147
75696,7.875669
75697,24.63866
75698,13.856122
75699,10.912115
75700,10.956244
75701,9.540491
75702,14.725243
75703,12.946602
75704,15.005316
75705,11.306318
75706,4.7580757
75707,8.2857065
75708,8.843941
75709,9.925959
75710,10.389072
75711,11.504134
75712,10.601902
75713,7.308763
75714,6.1837215
75715,8.466313
75716,9.157988
75717,10.745546
75718,9.4031
75719,9.132489
75720,7.0015445
75721,7.353436
75722,10.839391
75723,11.71435
75724,13.756011
75725,6.6167426
75726,16.198235
75727,8.7958765
75728,12.924304
75729,17.624205
75730,8.997142
75731,4.428226
75732,10.853814
75733,9.82067
75734,5.250205
75735,7.3174067
75736,14.535053
75737,7.195974
75738,6.459062
75739,6.382836
75740,11.084759
75741,7.4880633
75742,14.238664
75743,7.752316
75744,10.446073
75745,8.4326515
75746,14.463533
75747,13.766076
75748,10.980988
75749,10.910321
75750,6.862975
75751,21.571104
75752,4.941614
75753,11.513798
75754,6.6724243
75755,13.095798
75756,11.200418
75757,9.611779
75758,9.793231
75759,5.6262727
75760,13.701573
75761,12.614906
75762,5.5778265
75763,12.703079
75764,8.610874
75765,9.373518
75766,6.1616654
75767,10.521104
75768,6.5482354
75769,10.686606
