id,Age
74464,16.678844
74465,5.2818236
74466,12.952404
74467,13.027004
74468,8.879652
74469,10.049079
74470,15.944916
74471,11.501687
74472,13.533802
74473,16.241444
74474,4.5198073
74475,12.115637
74476,14.215765
74477,7.6408978
74478,10.281594
74479,12.675912
74480,10.905908
74481,8.271731
74482,9.842574
74483,8.357105
74484,10.635567
74485,12.358136
74486,5.8922806
74487,5.7556086
74488,13.716985
74489,9.235461
74490,6.8521266
74491,9.471502
74492,6.84404
74493,10.94723
74494,9.079232
74495,10.369103
74496,5.5906177
74497,12.192397
74498,10.394857
74499,15.25528
74500,10.625757
74501,8.097684
74502,10.675519
74503,9.40597
74504,13.386203
74505,10.427142
74506,10.009577
74507,7.6650944
74508,7.7285147
74509,11.112696
74510,9.680311
74511,8.074162
74512,10.778708
74513,14.576108
74514,10.271587
74515,9.266122
74516,5.509159
74517,11.978022
74518,14.585563
74519,11.565234
74520,5.700032
74521,9.516917
74522,9.923222
74523,12.914971
74524,8.851763
74525,7.1011024
74526,8.107527
74527,9.451641
74528,10.084796
74529,9.832207
74530,9.991151
74531,10.85135
74532,10.522553
74533,10.029393
74534,8.255172
74535,12.014491
74536,5.537749
74537,7.746373
74538,7.445695
74539,7.542425
74540,9.1584
74541,9.670662
74542,12.39153
74543,10.849303
74544,9.875639
74545,13.598636
74546,18.203983
74547,10.521973
74548,11.326647
74549,8.36417
74550,10.788104
74551,10.384092
74552,8.758239
74553,10.578202
74554,9.925048
74555,8.695334
74556,9.823627
74557,13.504371
74558,12.098515
74559,9.024582
74560,9.597214
74561,11.333802
74562,4.3224783
74563,9.96662
74564,11.577216
74565,9.021072
74566,10.108122
74567,16.055096
74568,6.2156606
74569,18.082516
74570,10.824778
74571,3.884961
74572,7.059646
74573,13.915675
74574,11.528033
74575,7.0869274
74576,7.114828
74577,9.023345
74578,5.8904185
74579,11.710542
74580,10.032801
74581,9.891927
74582,5.468011
74583,10.440577
74584,11.50507
74585,11.913671
74586,4.0714674
74587,7.8813787
74588,9.250592
74589,8.785998
74590,15.55131
74591,9.058253
74592,9.737021
74593,5.1137824
74594,13.118341
74595,13.317803
74596,10.8377905
74597,8.340004
74598,6.180087
74599,9.01197
74600,6.3542447
74601,8.39967
74602,10.5835285
74603,4.8120193
74604,15.10798
74605,5.540015
74606,8.101062
74607,9.863396
74608,9.143099
74609,6.41552
74610,8.679738
74611,8.354814
74612,7.993444
74613,10.609694
74614,7.626757
74615,9.790943
74616,6.7359586
74617,11.985788
74618,7.4022183
74619,6.275864
74620,9.790649
74621,6.243243
74622,7.9546537
74623,6.7698555
74624,7.9215517
74625,11.303063
74626,11.446075
74627,9.149878
74628,13.676111
74629,10.543065
74630,16.569456
74631,15.045431
74632,6.8302503
74633,19.975117
74634,6.084518
74635,11.199963
74636,13.407939
74637,7.17946
74638,7.7273774
74639,9.812197
74640,7.6811724
74641,6.792004
74642,10.002924
74643,11.497393
74644,9.354289
74645,4.284586
74646,8.519874
74647,8.519798
74648,15.4100895
74649,9.50064
74650,14.676134
74651,10.005194
74652,12.712545
74653,5.697441
74654,12.484743
74655,16.01394
74656,8.705007
74657,9.388425
74658,16.063688
74659,13.400229
74660,10.186372
74661,13.802802
74662,8.59073
74663,10.211907
74664,12.089835
74665,15.853069
74666,9.259946
74667,7.992881
74668,14.733319
74669,7.4759617
74670,12.667635
74671,10.239817
74672,9.790507
74673,9.2191105
74674,7.813166
74675,9.749626
74676,9.551122
74677,9.699673
74678,10.034283
74679,8.860464
74680,7.602382
74681,11.083529
74682,10.029452
74683,7.786333
74684,7.41759
74685,5.108879
74686,5.8680553
74687,9.903002
74688,11.568328
74689,8.658361
74690,9.972339
74691,13.282968
74692,6.959791
74693,8.5973625
74694,10.848757
74695,10.232013
74696,6.2849975
74697,12.563207
74698,7.7497807
74699,16.317318
74700,7.784124
74701,10.058036
74702,15.448499
74703,6.597227
74704,11.445396
74705,5.310874
74706,6.32041
74707,6.2998
74708,13.109165
74709,11.214367
74710,7.620612
74711,12.9062395
74712,12.945458
74713,8.680152
74714,8.924831
74715,11.182775
74716,6.4967146
74717,9.745023
74718,12.711096
74719,11.026255
74720,8.602201
74721,8.470569
74722,11.553639
74723,10.717342
74724,10.695233
74725,17.830605
74726,13.581613
74727,8.398401
74728,13.903496
74729,6.4801497
74730,10.067697
74731,12.254275
74732,16.193527
74733,13.536666
74734,7.5239983
74735,13.157699
74736,8.198541
74737,10.266718
74738,8.061371
74739,13.033071
74740,8.815449
74741,7.3926077
74742,11.684601
74743,9.558326
74744,13.655763
74745,7.8619943
74746,12.844151
74747,11.663553
74748,11.34049
74749,8.100061
74750,8.69574
74751,8.98366
74752,10.343862
74753,6.149362
74754,13.884204
74755,10.816417
74756,6.1771936
74757,11.934797
74758,13.723938
74759,7.491738
74760,12.115271
74761,7.679631
74762,7.843001
74763,18.538702
74764,15.155625
74765,11.099032
74766,8.179008
74767,6.635184
74768,8.206194
74769,9.438687
74770,8.860481
74771,8.928178
74772,11.594108
74773,10.963415
74774,11.842752
74775,11.036628
74776,9.15569
74777,6.9479895
74778,7.0245204
74779,11.165843
74780,10.323795
74781,10.356407
74782,12.431532
74783,8.634229
74784,11.016538
74785,8.907111
74786,9.6605015
74787,7.9688764
74788,8.111445
74789,4.3449883
74790,10.165762
74791,8.56629
74792,6.342624
74793,3.9732153
74794,15.336822
74795,12.206309
74796,12.017355
74797,7.5581403
74798,13.318893
74799,9.933349
74800,11.620944
74801,9.274381
74802,11.2552595
74803,13.216798
74804,9.814893
74805,10.004668
74806,4.701378
74807,4.6840525
74808,7.5676165
74809,15.62096
74810,6.4030647
74811,9.089055
74812,7.5941215
74813,13.451557
74814,9.506462
74815,10.839925
74816,14.049891
74817,10.190084
74818,9.52992
74819,10.924725
74820,12.6840925
74821,9.418772
74822,6.998389
74823,7.103409
74824,12.322475
74825,8.82122
74826,10.1564455
74827,12.42997
74828,9.153251
74829,9.944968
74830,9.024641
74831,8.447918
74832,8.530459
74833,11.8428955
74834,12.667726
74835,8.560387
74836,13.828242
74837,12.337379
74838,14.150257
74839,7.395592
74840,8.628241
74841,8.496197
74842,11.53165
74843,8.819206
74844,10.358782
74845,9.163031
74846,11.49019
74847,8.972012
74848,11.126862
74849,10.095965
74850,7.635734
74851,9.671132
74852,7.308425
74853,5.156262
74854,13.377231
74855,12.031444
74856,8.614552
74857,12.961319
74858,8.818332
74859,12.801543
74860,10.947824
74861,17.600632
74862,7.8270392
74863,9.130973
74864,12.362053
74865,11.310593
74866,12.520333
74867,11.729289
74868,8.714903
74869,12.452711
74870,9.6313715
74871,11.095391
74872,12.660585
74873,11.648631
74874,13.762346
74875,11.083533
74876,11.290982
74877,12.193732
74878,7.213235
74879,5.171137
74880,10.268851
74881,9.867709
74882,10.658761
74883,8.798062
74884,7.5056605
74885,11.912941
74886,14.727986
74887,5.7369165
74888,9.390235
74889,7.4018126
74890,9.665229
74891,9.717669
74892,9.613749
74893,9.447127
74894,8.729301
74895,7.8168864
74896,13.680102
74897,9.954101
74898,10.092464
74899,10.68948
74900,12.618602
74901,7.8922668
74902,6.322598
74903,13.291852
74904,7.709344
74905,11.298893
74906,10.298866
74907,4.9078827
74908,10.213794
74909,9.75558
74910,12.395978
74911,8.562786
74912,10.292443
74913,14.040578
74914,8.359849
74915,5.586341
74916,14.588049
74917,6.754345
74918,13.831559
74919,9.161759
74920,9.438113
74921,4.6281743
74922,7.895142
74923,9.450561
74924,9.588586
74925,9.271999
74926,9.044019
74927,7.786007
74928,6.955721
74929,9.644957
74930,8.796438
74931,10.017229
74932,8.670171
74933,18.238821
74934,10.507246
74935,12.573445
74936,8.2317915
74937,9.326075
74938,8.176942
74939,10.6969795
74940,8.355757
74941,12.972803
74942,8.142363
74943,9.728501
74944,6.4958057
74945,8.535108
74946,9.663241
74947,10.122037
74948,7.093679
74949,10.472435
74950,6.5892487
74951,12.538686
74952,13.706617
74953,13.331408
74954,9.495283
74955,12.985385
74956,7.227721
74957,9.741186
74958,8.537176
74959,8.683591
74960,11.201416
74961,19.188856
74962,10.024107
74963,13.90639
74964,8.985465
74965,5.314888
74966,7.5998206
74967,9.43906
74968,5.366311
74969,15.383755
74970,12.74517
74971,8.422581
74972,6.148807
74973,8.616048
74974,18.06756
74975,9.748651
74976,13.402025
74977,4.6740665
74978,5.5219827
74979,7.0282836
74980,9.838864
74981,6.4099197
74982,8.653134
74983,6.2001305
74984,5.063602
74985,15.488835
74986,4.871151
74987,8.980421
74988,5.8049498
74989,8.997119
74990,8.851136
74991,7.32104
74992,11.256644
74993,14.616897
74994,6.178937
74995,9.298483
74996,11.651154
74997,7.474471
74998,14.960999
74999,8.604957
75000,11.266139
75001,14.928144
75002,10.179135
75003,11.060755
75004,8.78181
75005,8.97701
75006,11.246033
75007,10.503206
75008,14.644819
75009,8.307899
75010,8.806069
75011,9.906487
75012,10.248589
75013,4.9765525
75014,6.2236943
75015,8.775877
75016,8.149447
75017,17.202042
75018,17.421495
75019,4.9147873
75020,13.623225
75021,7.75686
75022,11.780276
75023,12.059987
75024,5.0800257
75025,12.011985
75026,8.921017
75027,9.278904
75028,10.289976
75029,8.543484
75030,10.292878
75031,9.621592
75032,10.565367
75033,9.779347
75034,6.664672
75035,11.044909
75036,12.361042
75037,12.131525
75038,10.374692
75039,12.042639
75040,9.233915
75041,10.788284
75042,8.223889
75043,8.50637
75044,13.894458
75045,13.608787
75046,9.539221
75047,12.047098
75048,10.246128
75049,9.482588
75050,11.672977
75051,6.3117585
75052,12.481626
75053,10.409881
75054,9.946326
75055,6.937434
75056,9.330199
75057,9.687578
75058,12.019926
75059,8.248849
75060,8.149891
75061,12.252775
75062,7.3188996
75063,6.1192174
75064,8.747693
75065,5.942253
75066,8.083032
75067,11.000529
75068,6.340179
75069,14.490279
75070,22.739199
75071,7.7371264
75072,10.864606
75073,10.158197
75074,7.5556736
75075,5.3746104
75076,10.05526
75077,7.821216
75078,10.790441
75079,9.884983
75080,7.581602
75081,8.92511
75082,9.992202
75083,8.670376
75084,15.712889
75085,10.671385
75086,9.708434
75087,12.681552
75088,5.7893615
75089,14.481021
75090,9.990869
75091,7.096899
75092,11.739653
75093,10.480798
75094,7.078564
75095,6.9525194
75096,8.582612
75097,9.275495
75098,9.493502
75099,14.497415
75100,10.35592
75101,10.706768
75102,10.565404
75103,8.775098
75104,6.0312815
75105,7.16144
75106,8.170754
75107,10.756038
75108,8.926427
75109,9.326577
75110,11.842148
75111,10.027589
75112,8.508646
75113,7.6518817
75114,11.503878
75115,10.643794
75116,6.174074
75117,8.974122
75118,13.296488
75119,7.8317432
75120,11.014015
75121,10.572153
75122,9.275342
75123,11.274704
75124,5.944691
75125,9.798387
75126,11.917826
75127,10.206761
75128,9.440184
75129,8.248448
75130,5.247869
75131,9.619299
75132,13.311765
75133,13.014548
75134,7.869928
75135,10.319759
75136,17.410719
75137,8.2423525
75138,7.979913
75139,5.3637013
75140,8.105067
75141,8.606662
75142,5.8958488
75143,9.98437
75144,9.263609
75145,10.482702
75146,9.021035
75147,11.145819
75148,10.610595
75149,8.617733
75150,5.916971
75151,4.7937803
75152,6.41603
75153,16.198893
75154,8.061176
75155,7.938454
75156,7.8952904
75157,13.312206
75158,12.8783655
75159,6.80751
75160,10.819309
75161,7.1672115
75162,10.734041
75163,6.88509
75164,13.543845
75165,10.748648
75166,11.939845
75167,4.9968095
75168,7.1519337
75169,19.14951
75170,7.781781
75171,10.513417
75172,10.333717
75173,11.307393
75174,13.548278
75175,8.68861
75176,11.040659
75177,11.961559
75178,4.9523587
75179,10.01228
75180,11.338036
75181,12.942195
75182,10.576884
75183,15.51733
75184,11.9992485
75185,8.785606
75186,10.257322
75187,10.209458
75188,6.874809
75189,10.762119
75190,7.41183
75191,10.856447
75192,9.676805
75193,15.808886
75194,5.851682
75195,9.300055
75196,6.7179365
75197,7.8792596
75198,12.9095
75199,6.727771
75200,10.657856
75201,10.054262
75202,6.289709
75203,11.890449
75204,12.961446
75205,8.462022
75206,10.770542
75207,9.712381
75208,10.997512
75209,10.911616
75210,11.788044
75211,9.010043
75212,8.76202
75213,13.168316
75214,10.2347555
75215,9.065176
75216,10.987704
75217,12.019963
75218,11.346064
75219,15.713108
75220,7.3270617
75221,11.544256
75222,7.4470735
75223,8.293288
75224,7.797513
75225,9.67606
75226,13.2699585
75227,6.0287595
75228,11.028507
75229,9.379025
75230,7.2304616
75231,10.221131
75232,10.658153
75233,11.957411
75234,11.006606
75235,9.045936
75236,13.342616
75237,6.686366
75238,7.381421
75239,10.499296
75240,7.40312
75241,6.7209625
75242,10.070701
75243,11.922314
75244,7.124008
75245,13.147682
75246,14.7394495
75247,11.504622
75248,7.268859
75249,10.39065
75250,11.531684
75251,12.663734
75252,9.6163845
75253,10.520144
75254,10.642776
75255,13.329138
75256,7.51763
75257,16.00395
75258,12.251966
75259,14.3300495
75260,5.5395036
75261,8.860952
75262,14.028865
75263,7.6488686
75264,9.26366
75265,8.948451
75266,9.131435
75267,11.049059
75268,11.048412
75269,9.162386
75270,5.1355467
75271,9.875734
75272,9.532659
75273,3.7225287
75274,8.7426405
75275,10.153522
75276,11.901525
75277,7.0519
75278,12.320294
75279,6.6887736
75280,4.872464
75281,7.8371196
75282,9.139621
75283,8.617382
75284,12.255808
75285,14.583434
75286,10.016784
75287,5.9079466
75288,11.112184
75289,12.154829
75290,16.008226
75291,12.819788
75292,10.652215
75293,10.302077
75294,11.000114
75295,7.921648
75296,5.046373
75297,9.503842
75298,7.6783276
75299,7.6159797
75300,9.454763
75301,12.047976
75302,8.459028
75303,7.1120577
75304,11.235588
75305,8.886651
75306,7.091162
75307,9.078573
75308,10.751068
75309,8.070104
75310,11.851715
75311,9.218826
75312,14.359895
75313,9.331836
75314,8.572158
75315,10.197317
75316,6.833035
75317,9.454461
75318,8.437325
75319,11.784114
75320,10.210457
75321,12.617613
75322,11.964728
75323,7.4764767
75324,10.248217
75325,11.007914
75326,8.349626
75327,5.3330374
75328,11.303338
75329,4.84165
75330,8.164332
75331,11.333543
75332,12.608085
75333,8.925261
75334,12.265802
75335,6.2790356
75336,10.981901
75337,11.9538355
75338,9.633296
75339,12.493422
75340,11.339696
75341,8.428644
75342,5.0588975
75343,9.150378
75344,9.102908
75345,9.242632
75346,11.851273
75347,9.873824
75348,3.957847
75349,12.235769
75350,7.2426257
75351,6.062249
75352,5.163907
75353,9.6637335
75354,6.686172
75355,7.6251054
75356,9.5947
75357,10.04154
75358,10.829322
75359,6.267284
75360,7.1498094
75361,7.089622
75362,12.086825
75363,11.535498
75364,8.512783
75365,5.688409
75366,7.378658
75367,9.815314
75368,14.162705
75369,9.438573
75370,11.37308
75371,7.116094
75372,7.9906445
75373,8.474436
75374,5.046661
75375,15.859646
75376,18.057629
75377,13.798954
75378,10.550008
75379,9.225606
75380,8.088471
75381,13.53462
75382,7.6080647
75383,7.2919674
75384,18.65506
75385,7.138321
75386,10.9773245
75387,10.444401
75388,10.812471
75389,11.637418
75390,14.307243
75391,12.039925
75392,6.6841707
75393,14.525538
75394,11.522941
75395,7.447952
75396,11.295285
75397,13.271534
75398,6.6725445
75399,13.14417
75400,6.287746
75401,12.224825
75402,8.978637
75403,14.72986
75404,8.475328
75405,12.3083315
75406,6.6958733
75407,5.758672
75408,11.795052
75409,10.657316
75410,16.070963
75411,13.943907
75412,7.568824
75413,8.615492
75414,7.1178036
75415,7.0974264
75416,6.4401536
75417,8.479629
75418,10.73891
75419,7.507913
75420,13.486853
75421,10.422573
75422,11.191518
75423,11.04147
75424,8.399987
75425,11.978907
75426,11.758839
75427,7.190478
75428,9.768756
75429,10.49422
75430,9.788158
75431,5.7321353
75432,9.214362
75433,9.282903
75434,10.124151
75435,7.3709884
75436,8.536574
75437,17.941921
75438,11.808099
75439,13.519573
75440,10.630063
75441,6.335145
75442,8.849829
75443,9.581191
75444,10.35745
75445,6.87818
75446,3.225495
75447,10.622295
75448,9.853537
75449,10.949296
75450,4.783966
75451,13.21396
75452,10.0546875
75453,11.939223
75454,9.957043
75455,11.340265
75456,10.313612
75457,9.612584
75458,6.621959
75459,10.802955
75460,20.724892
75461,12.147794
75462,9.313187
75463,12.973262
75464,13.212849
75465,12.0544405
75466,12.028419
75467,11.545
75468,7.079918
75469,8.845949
75470,10.717546
75471,8.855131
75472,7.6592007
75473,8.548836
75474,10.851003
75475,8.861443
75476,10.402802
75477,13.003499
75478,6.3315554
75479,10.849166
75480,9.9044895
75481,14.149227
75482,14.268907
75483,5.777298
75484,9.953342
75485,8.610742
75486,8.049532
75487,7.7889833
75488,9.115031
75489,5.664782
75490,7.398647
75491,15.511625
75492,12.266421
75493,9.99358
75494,7.4352965
75495,9.638036
75496,8.223492
75497,13.543168
75498,6.9104595
75499,5.639927
75500,6.9154944
75501,10.999283
75502,9.018936
75503,12.309111
75504,9.003936
75505,11.058939
75506,10.044015
75507,4.8703966
75508,11.873516
75509,9.026943
75510,8.437575
75511,10.486609
75512,15.019354
75513,11.533609
75514,7.0704026
75515,5.436585
75516,6.198448
75517,11.368692
75518,8.5522375
75519,11.814865
75520,12.4242735
75521,10.866322
75522,6.642483
75523,8.382263
75524,11.14793
75525,7.3887286
75526,10.78121
75527,4.622711
75528,7.051661
75529,6.723605
75530,6.313686
75531,14.054178
75532,13.9093685
75533,10.717101
75534,6.9263134
75535,7.820677
75536,11.807523
75537,19.564074
75538,18.837631
75539,7.256005
75540,8.689074
75541,10.134576
75542,12.294973
75543,11.454509
75544,12.213243
75545,6.7264223
75546,12.405598
75547,8.319366
75548,6.938681
75549,10.008691
75550,6.0360246
75551,11.35069
75552,6.003965
75553,6.561314
75554,7.9762073
75555,17.27145
75556,3.456281
75557,8.523338
75558,12.164378
75559,11.010545
75560,9.211042
75561,10.621935
75562,15.829548
75563,11.269443
75564,10.848125
75565,14.045658
75566,8.128494
75567,6.5038486
75568,11.432123
75569,18.367964
75570,9.554372
75571,6.785611
75572,13.465371
75573,10.578615
75574,11.01751
75575,7.4982266
75576,6.65512
75577,7.6713624
75578,12.416836
75579,6.003472
75580,8.737005
75581,12.029508
75582,7.8344774
75583,16.110252
75584,10.3459
75585,7.845068
75586,6.6171074
75587,10.468301
75588,12.286973
75589,6.018094
75590,13.033045
75591,10.553028
75592,11.945547
75593,8.240227
75594,4.583074
75595,9.686025
75596,13.252273
75597,11.845976
75598,9.836898
75599,5.6099424
75600,7.6668577
75601,12.969632
75602,6.107564
75603,9.874901
75604,13.5762
75605,11.525703
75606,5.6872787
75607,11.447518
75608,11.279455
75609,8.390578
75610,9.984902
75611,13.404639
75612,9.977522
75613,9.428386
75614,15.770591
75615,8.807796
75616,8.678529
75617,8.18208
75618,8.658222
75619,7.743556
75620,10.453869
75621,6.9470744
75622,13.719992
75623,14.029828
75624,10.837905
75625,10.975277
75626,9.955029
75627,13.08904
75628,11.994322
75629,10.588616
75630,5.592158
75631,10.709063
75632,14.728241
75633,8.432976
75634,8.709278
75635,10.961718
75636,7.7662067
75637,9.254139
75638,11.949731
75639,12.157064
75640,8.391391
75641,8.329622
75642,6.660703
75643,6.3041315
75644,10.599725
75645,11.475741
75646,11.26291
75647,6.6551332
75648,12.455249
75649,10.239597
75650,8.586004
75651,10.327179
75652,12.253842
75653,9.294026
75654,8.883127
75655,8.730724
75656,5.5497127
75657,10.398135
75658,10.259652
75659,9.940504
75660,5.699708
75661,14.944539
75662,8.083309
75663,8.298677
75664,8.462649
75665,7.6754107
75666,4.517637
75667,12.46321
75668,8.900502
75669,8.264755
75670,8.881465
75671,6.1051655
75672,10.397554
75673,9.16624
75674,11.73066
75675,8.359152
75676,12.276703
75677,12.912236
75678,5.9532585
75679,9.16112
75680,10.860024
75681,11.052306
75682,11.09162
75683,9.874844
75684,9.910678
75685,9.378418
75686,7.035748
75687,12.008396
75688,12.424931
75689,10.280837
75690,10.313984
75691,7.408533
75692,11.304096
75693,10.604108
75694,11.507913
75695,10.451844
75696,7.4003406
75697,24.453573
75698,15.07199
75699,9.864548
75700,10.624424
75701,9.050171
75702,14.138262
75703,13.529098
75704,15.790026
75705,11.174308
75706,4.015779
75707,7.574924
75708,8.059283
75709,10.932235
75710,9.944522
75711,11.298203
75712,9.084364
75713,4.798943
75714,5.83093
75715,8.387665
75716,8.342605
75717,10.70352
75718,9.314999
75719,9.298164
75720,7.4645815
75721,7.2814407
75722,9.804218
75723,11.464371
75724,12.459398
75725,6.953062
75726,15.893015
75727,6.393032
75728,13.024691
75729,21.74801
75730,9.59008
75731,5.441293
75732,13.448944
75733,11.423031
75734,5.3914537
75735,8.438823
75736,16.245556
75737,7.7103686
75738,7.3017235
75739,6.7244062
75740,12.070287
75741,8.182537
75742,14.115186
75743,7.9999237
75744,10.42185
75745,7.9317446
75746,14.361554
75747,13.845931
75748,10.779505
75749,10.137719
75750,6.4822946
75751,24.067278
75752,5.454099
75753,10.978262
75754,6.8327637
75755,13.415271
75756,11.621029
75757,9.546966
75758,9.747594
75759,3.5005372
75760,14.771342
75761,10.066663
75762,6.583312
75763,12.335364
75764,10.036805
75765,9.739291
75766,6.762937
