id,Age
74205,10.082001
74206,9.056024
74207,8.724919
74208,12.2028475
74209,16.33144
74210,10.935645
74211,7.472947
74212,9.549386
74213,10.373644
74214,12.723421
74215,8.793508
74216,7.3717284
74217,16.118204
74218,11.2725725
74219,7.8713536
74220,15.020722
74221,7.7946634
74222,10.75709
74223,9.719027
74224,9.034713
74225,11.370178
74226,9.916137
74227,11.354711
74228,4.3056498
74229,11.8365755
74230,10.606903
74231,7.913822
74232,10.857667
74233,6.3322277
74234,10.524015
74235,11.214366
74236,8.3610115
74237,9.338881
74238,10.63931
74239,6.30461
74240,7.5880356
74241,7.8509765
74242,13.202171
74243,10.80693
74244,6.8395166
74245,10.562276
74246,9.944732
74247,8.772254
74248,9.058259
74249,15.501687
74250,10.88074
74251,13.774777
74252,7.9662824
74253,11.393244
74254,10.445393
74255,10.836124
74256,11.062879
74257,12.50413
74258,4.407027
74259,10.6022005
74260,8.385592
74261,7.1643243
74262,4.6761913
74263,11.3050585
74264,10.524016
74265,11.895508
74266,8.097863
74267,10.752261
74268,7.1081843
74269,7.78924
74270,8.847206
74271,11.343642
74272,16.934664
74273,7.087426
74274,13.007076
74275,8.781556
74276,7.838554
74277,9.81791
74278,14.219427
74279,10.787137
74280,10.666126
74281,15.402294
74282,12.522387
74283,10.937383
74284,7.89548
74285,7.50142
74286,10.98344
74287,11.357071
74288,12.039117
74289,7.9445267
74290,10.855187
74291,11.885232
74292,9.498698
74293,7.8255806
74294,10.8572645
74295,13.941057
74296,12.094035
74297,10.738542
74298,15.507646
74299,11.547615
74300,9.971486
74301,11.018465
74302,9.92816
74303,9.65588
74304,11.659555
74305,9.256474
74306,9.028061
74307,7.846495
74308,11.410223
74309,10.08008
74310,19.230444
74311,8.181678
74312,12.691685
74313,10.926038
74314,10.833258
74315,9.816614
74316,10.483429
74317,10.400763
74318,11.890021
74319,12.362973
74320,7.997245
74321,9.002326
74322,12.496926
74323,11.014143
74324,12.431573
74325,8.921505
74326,9.141288
74327,10.488328
74328,11.646019
74329,9.16669
74330,8.590645
74331,5.7186685
74332,10.439426
74333,13.151215
74334,12.325201
74335,11.503828
74336,8.969767
74337,9.065562
74338,9.734871
74339,9.962771
74340,8.908302
74341,9.058503
74342,8.066109
74343,8.704343
74344,10.439273
74345,10.623726
74346,7.4118237
74347,13.941802
74348,10.614267
74349,8.995594
74350,10.850287
74351,12.685414
74352,12.98377
74353,10.407767
74354,12.787835
74355,6.79788
74356,6.267789
74357,10.392355
74358,7.0453796
74359,8.831666
74360,8.911187
74361,11.043086
74362,8.715757
74363,9.767435
74364,9.903898
74365,5.449132
74366,6.1450305
74367,7.5491915
74368,8.117252
74369,9.547561
74370,11.854461
74371,10.457088
74372,10.628899
74373,11.356175
74374,9.105419
74375,7.1643243
74376,11.244954
74377,10.007433
74378,14.370142
74379,12.303575
74380,9.500622
74381,9.427577
74382,11.45392
74383,7.9156
74384,10.507408
74385,9.584999
74386,13.741345
74387,11.484121
74388,7.384514
74389,9.286663
74390,6.651309
74391,8.035666
74392,9.611391
74393,12.609613
74394,7.7241273
74395,9.780934
74396,9.934777
74397,7.3717284
74398,9.579542
74399,11.8035965
74400,12.347704
74401,8.621786
74402,8.895676
74403,10.8169985
74404,7.144987
74405,16.219255
74406,5.4271703
74407,9.591326
74408,10.064881
74409,13.550638
74410,10.13823
74411,11.1945095
74412,11.274522
74413,10.069022
74414,12.316212
74415,14.5689535
74416,10.668762
74417,16.542986
74418,8.843727
74419,11.055809
74420,10.403412
74421,9.418811
74422,5.0921884
74423,10.063203
74424,8.066109
74425,7.5123887
74426,10.806997
74427,9.854115
74428,9.77171
74429,14.633401
74430,6.2375736
74431,5.4271703
74432,10.893788
74433,13.822687
74434,12.147906
74435,10.876439
74436,13.093049
74437,10.478773
74438,11.002459
74439,8.032848
74440,11.482465
74441,9.787705
74442,11.927828
74443,7.0850196
74444,9.442379
74445,11.431135
74446,13.459303
74447,9.991308
74448,4.6761913
74449,6.8395166
74450,10.776479
74451,14.657717
74452,11.165238
74453,6.2420893
74454,10.3136
74455,8.335653
74456,11.03095
74457,7.384514
74458,7.57525
74459,10.158005
74460,7.845979
74461,12.664249
74462,8.971858
74463,11.113484
74464,14.812823
74465,5.4271703
74466,11.299015
74467,12.045704
74468,9.285363
74469,9.923023
74470,12.615763
74471,11.85301
74472,13.542228
74473,15.629364
74474,4.9354525
74475,11.063814
74476,10.863743
74477,10.821187
74478,9.330789
74479,14.859882
74480,9.642259
74481,7.852532
74482,9.6081
74483,9.695623
74484,11.930764
74485,14.808113
74486,6.79788
74487,4.913491
74488,11.924534
74489,8.042317
74490,7.375021
74491,9.46576
74492,6.733041
74493,10.09135
74494,11.505543
74495,12.584431
74496,5.4271703
74497,10.209335
74498,10.156321
74499,8.510713
74500,9.343357
74501,9.573133
74502,10.786148
74503,9.719383
74504,12.895635
74505,9.403072
74506,10.372185
74507,9.72034
74508,6.8395166
74509,14.804689
74510,11.091863
74511,11.858979
74512,10.046855
74513,11.955681
74514,9.849178
74515,9.690384
74516,6.267789
74517,8.236004
74518,11.843197
74519,10.078499
74520,6.2375736
74521,9.349907
74522,10.28402
74523,10.46846
74524,9.211492
74525,7.332519
74526,8.075375
74527,9.912077
74528,9.41337
74529,9.639046
74530,9.161109
74531,10.819578
74532,10.39806
74533,9.926911
74534,7.5253644
74535,12.066541
74536,5.449132
74537,7.3029256
74538,10.617918
74539,9.36687
74540,8.911187
74541,10.003695
74542,10.320089
74543,10.061044
74544,10.48332
74545,10.759211
74546,15.313815
74547,10.867856
74548,14.863099
74549,7.803624
74550,13.439559
74551,12.071626
74552,9.503518
74553,10.224823
74554,10.789201
74555,11.05405
74556,9.340797
74557,11.858416
74558,10.253866
74559,10.810701
74560,10.083661
74561,10.731851
74562,5.0921884
74563,10.38897
74564,9.961722
74565,9.316932
74566,9.715812
74567,14.805678
74568,5.7186685
74569,16.462475
74570,12.339508
74571,4.4213843
74572,6.6248016
74573,14.196942
74574,10.821313
74575,7.06311
74576,7.721833
74577,7.9710774
74578,7.142652
74579,11.076237
74580,10.210389
74581,10.09913
74582,5.0921884
74583,10.841524
74584,10.4134445
74585,12.973744
74586,4.3056498
74587,6.33581
74588,9.397464
74589,9.420122
74590,11.644438
74591,9.618042
74592,11.328847
74593,4.913491
74594,12.076121
74595,13.120761
74596,11.493446
74597,7.838554
74598,5.9496574
74599,9.434138
74600,6.3322277
74601,7.169158
74602,9.68077
74603,5.0921884
74604,12.231476
74605,5.4271703
74606,7.733554
74607,11.67004
74608,9.872064
74609,6.6914043
74610,12.133036
74611,8.336921
74612,10.875926
74613,10.08154
74614,9.620245
74615,11.289412
74616,6.733041
74617,11.383797
74618,6.3322277
74619,8.972823
74620,9.208272
74621,6.241156
74622,8.7068405
74623,7.509096
74624,9.265016
74625,9.984829
74626,11.462899
74627,10.32583
74628,11.85806
74629,11.3448515
74630,13.687922
74631,15.011902
74632,8.362217
74633,15.355849
74634,9.028061
74635,10.3839
74636,13.20834
74637,7.786559
74638,7.347711
74639,9.469686
74640,7.8741703
74641,7.398898
74642,8.381637
74643,10.967649
74644,10.768035
74645,4.241644
74646,8.863343
74647,10.523452
74648,11.7096815
74649,5.8100486
74650,12.783229
74651,10.516563
74652,12.554106
74653,5.4271703
74654,12.412973
74655,11.357322
74656,9.319465
74657,9.218571
74658,11.381456
74659,10.018732
74660,9.8464155
74661,14.779329
74662,8.10832
74663,11.634264
74664,11.923181
74665,15.238924
74666,10.6576805
74667,9.029115
74668,12.1539955
74669,9.894503
74670,11.029829
74671,10.14143
74672,10.914382
74673,10.24862
74674,9.549436
74675,13.535253
74676,9.708972
74677,10.618677
74678,10.291897
74679,10.240905
74680,9.954909
74681,9.322638
74682,9.9507675
74683,7.087426
74684,8.042317
74685,6.3312488
74686,6.267789
74687,9.5540695
74688,10.588284
74689,9.684091
74690,8.670415
74691,11.963102
74692,7.509096
74693,7.4118237
74694,10.563425
74695,10.600666
74696,5.971619
74697,9.038145
74698,7.384514
74699,11.533063
74700,8.117252
74701,9.636412
74702,13.993695
74703,6.733041
74704,10.795496
74705,5.4271703
74706,6.3322277
74707,5.7186685
74708,13.084347
74709,10.276212
74710,7.324105
74711,11.830291
74712,13.300686
74713,7.1643243
74714,8.032848
74715,9.916443
74716,7.797839
74717,8.800382
74718,10.405482
74719,9.838684
74720,8.126683
74721,10.40995
74722,14.3967705
74723,10.056752
74724,11.6969385
74725,16.166803
74726,12.542527
74727,8.387288
74728,11.183868
74729,10.280831
74730,11.325954
74731,10.063506
74732,13.048644
74733,11.461541
74734,7.124229
74735,10.756932
74736,7.7403913
74737,11.151709
74738,7.78924
74739,11.008572
74740,8.890051
74741,9.009475
74742,12.858717
74743,11.103985
74744,9.591714
74745,8.987304
74746,12.459307
74747,10.273162
74748,10.585014
74749,9.539147
74750,7.858724
74751,9.931487
74752,8.5161495
74753,7.1643243
74754,14.8515415
74755,11.217109
74756,7.034411
74757,10.104672
74758,12.158787
74759,7.838554
74760,13.709886
74761,9.771766
74762,7.4930515
74763,18.747053
74764,11.7968645
74765,10.534049
74766,9.898075
74767,6.733041
74768,9.933089
74769,9.022559
74770,9.4792385
74771,11.72133
74772,10.911699
74773,9.41337
74774,11.682029
74775,11.638748
74776,11.210846
74777,6.79788
74778,6.362443
74779,10.061044
74780,10.810751
74781,9.022081
74782,9.29617
74783,11.206257
74784,11.022799
74785,11.985973
74786,10.7443495
74787,14.545739
74788,7.192245
74789,4.6761913
74790,8.8768
74791,11.988371
74792,6.2897506
74793,7.347711
74794,14.541506
74795,11.92872
74796,12.38204
74797,8.117252
74798,14.671919
74799,10.519568
74800,15.529481
74801,9.524269
74802,11.277873
74803,12.519352
74804,10.039031
74805,10.7550745
74806,5.4271703
74807,5.4271703
74808,7.997245
74809,15.965062
74810,6.6407976
74811,11.134183
74812,10.279565
74813,12.266883
74814,10.260164
74815,9.091789
74816,12.388838
74817,13.713702
74818,9.50264
74819,9.912943
74820,10.824328
74821,10.690067
74822,10.690078
74823,7.555825
74824,11.464915
74825,7.144987
74826,10.083127
74827,10.899678
74828,10.64112
74829,10.857004
74830,9.67241
74831,7.6507277
74832,7.9147835
74833,13.558162
74834,11.9242525
74835,11.182809
74836,12.067581
74837,11.413233
74838,9.955789
74839,7.489873
74840,9.17528
74841,9.654773
74842,11.16121
74843,8.914112
74844,9.99572
74845,9.973314
74846,13.012236
74847,9.305407
74848,10.3213005
74849,10.10809
74850,6.6407976
74851,9.411723
74852,10.738153
74853,4.913491
74854,14.678607
74855,13.832991
74856,11.104932
74857,16.987206
74858,10.119795
74859,10.539869
74860,10.786456
74861,12.298163
74862,10.863181
74863,8.326438
74864,12.252886
74865,10.885851
74866,11.148118
74867,13.530552
74868,9.758805
74869,9.761696
74870,10.904802
74871,9.762602
74872,10.594044
74873,11.720577
74874,12.772357
74875,11.414914
74876,9.706042
74877,10.829358
74878,7.4118237
74879,8.010841
74880,9.780975
74881,10.8423195
74882,9.201811
74883,10.497286
74884,7.375021
74885,13.197557
74886,12.785808
74887,6.267789
74888,9.076082
74889,7.8974857
74890,8.147695
74891,10.72689
74892,9.824071
74893,9.679352
74894,13.32264
74895,8.427372
74896,9.6538925
74897,9.942596
74898,10.313585
74899,12.54204
74900,11.925483
74901,7.1275215
74902,5.74063
74903,11.821303
74904,10.541115
74905,10.409321
74906,10.276295
74907,5.449132
74908,9.92459
74909,9.699396
74910,10.960472
74911,9.3341875
74912,10.303646
74913,13.205523
74914,10.705999
74915,6.282648
74916,13.407497
74917,7.3469033
74918,13.656058
74919,13.349601
74920,10.75651
74921,4.300553
74922,9.823641
74923,10.037549
74924,11.172679
74925,9.08959
74926,11.423813
74927,7.4019156
74928,7.1275215
74929,9.530151
74930,9.485353
74931,9.221156
74932,8.263179
74933,16.252487
74934,9.505441
74935,10.814621
74936,7.9772954
74937,8.692345
74938,9.764964
74939,12.141211
74940,7.4561534
74941,10.968745
74942,7.843755
74943,9.950784
74944,10.745837
74945,7.9611335
74946,9.971769
74947,11.359331
74948,7.528955
74949,10.274719
74950,5.614676
74951,11.978125
74952,12.853133
74953,12.479766
74954,9.526209
74955,10.642136
74956,7.3717284
74957,10.192618
74958,7.9523
74959,8.834749
74960,10.869691
74961,17.01345
74962,11.799925
74963,10.275849
74964,9.277726
74965,8.948467
74966,9.339738
74967,11.344729
74968,9.433847
74969,13.279722
74970,11.2227125
74971,8.745243
74972,6.79788
74973,9.519064
74974,16.029503
74975,11.527004
74976,12.288767
74977,6.241156
74978,6.267789
74979,7.1643243
74980,9.627834
74981,6.6407976
74982,9.725358
74983,5.7186685
74984,7.5605507
74985,11.25108
74986,4.300553
74987,8.38035
74988,5.0921884
74989,8.91744
74990,10.574788
74991,9.118125
74992,10.026361
74993,12.820422
74994,6.733041
74995,9.953525
74996,11.391837
74997,7.472947
74998,14.739271
74999,11.207487
75000,10.22801
75001,13.718602
75002,8.814263
75003,9.658107
75004,9.349907
75005,9.939319
75006,15.448894
75007,11.328618
75008,9.782501
75009,8.042338
75010,11.476473
75011,10.112796
75012,11.838845
75013,5.0921884
75014,7.1275215
75015,8.553949
75016,8.075375
75017,14.993767
75018,15.390576
75019,4.1848183
75020,14.362976
75021,8.195982
75022,10.640746
75023,11.421356
75024,4.6033626
75025,11.313903
75026,10.48207
75027,9.927924
75028,12.037353
75029,8.631678
75030,9.760198
75031,12.177653
75032,10.725113
75033,11.534688
75034,6.5312843
75035,9.961647
75036,10.238671
75037,9.954603
75038,10.5444355
75039,10.478997
75040,10.165509
75041,7.541019
75042,11.20383
75043,8.926172
75044,12.377528
75045,12.621492
75046,9.208305
75047,11.549672
75048,9.888336
75049,9.433219
75050,10.086632
75051,6.6603484
75052,13.493741
75053,10.488116
75054,9.771304
75055,6.6407976
75056,9.871994
75057,10.517828
75058,11.010253
75059,7.6950917
75060,7.7516294
75061,12.743834
75062,10.709575
75063,6.2826543
75064,9.6431465
75065,4.5747986
75066,8.401754
75067,10.833129
75068,7.7890105
75069,12.831413
75070,16.218504
75071,9.215415
75072,10.645292
75073,6.362443
75074,8.30879
75075,7.4722934
75076,11.822691
75077,8.54546
75078,10.48261
75079,8.524015
75080,7.5491915
75081,7.5491915
75082,11.390694
75083,9.278281
75084,14.818798
75085,9.430329
75086,9.137974
75087,10.803024
75088,6.6383867
75089,10.348511
75090,10.454905
75091,7.5253644
75092,13.978952
75093,10.646633
75094,6.599161
75095,7.50856
75096,8.1602125
75097,7.554025
75098,10.79827
75099,13.686322
75100,11.848959
75101,10.924457
75102,10.037654
75103,10.005136
75104,6.72175
75105,7.7199287
75106,8.915051
75107,13.825154
75108,7.8070545
75109,9.94744
75110,13.37922
75111,11.994346
75112,8.680242
75113,7.838554
75114,13.547698
75115,11.288728
75116,6.6914043
75117,8.934789
75118,12.07456
75119,9.101683
75120,10.813379
75121,12.487368
75122,7.1275215
75123,11.1809
75124,6.6407976
75125,11.4564705
75126,12.887034
75127,9.911913
75128,9.050608
75129,8.61579
75130,6.2897506
75131,10.402256
75132,13.105747
75133,11.180095
75134,8.920493
75135,10.832973
75136,12.136734
75137,10.095208
75138,8.660541
75139,7.332519
75140,9.271675
75141,9.643878
75142,6.277977
75143,10.826786
75144,11.143238
75145,13.965159
75146,8.269592
75147,9.01873
75148,9.806509
75149,9.082037
75150,6.309287
75151,4.913491
75152,6.309287
75153,13.512735
75154,7.525383
75155,8.4064865
75156,10.449432
75157,11.511457
75158,13.081563
75159,7.087426
75160,9.973542
75161,6.79788
75162,10.514551
75163,8.721865
75164,13.214257
75165,11.474749
75166,11.728556
75167,5.0921884
75168,7.3924866
75169,14.773411
75170,7.868179
75171,9.869956
75172,10.694914
75173,10.431822
75174,13.9520855
75175,9.795158
75176,11.186828
75177,10.479697
75178,4.4659357
75179,10.291465
75180,9.931049
75181,8.725874
75182,10.060956
75183,12.299334
75184,12.577064
75185,10.438412
75186,11.351263
75187,11.2383
75188,8.032848
75189,11.005346
75190,7.6394057
75191,11.630805
75192,11.365184
75193,15.583683
75194,10.043045
75195,9.804554
75196,6.6407976
75197,7.5491915
75198,10.432416
75199,7.087426
75200,11.710433
75201,9.171275
75202,6.733041
75203,10.491933
75204,10.727239
75205,8.854627
75206,8.867186
75207,10.04919
75208,10.678894
75209,11.09286
75210,12.213269
75211,9.463593
75212,10.21312
75213,13.49408
75214,9.289215
75215,10.055985
75216,10.383612
75217,9.800241
75218,9.919185
75219,15.344684
75220,7.4019156
75221,10.650203
75222,9.219184
75223,9.22396
75224,7.087016
75225,9.208272
75226,12.001674
75227,5.4271703
75228,11.9223995
75229,10.226076
75230,8.39021
75231,10.358852
75232,9.877933
75233,13.268511
75234,9.671564
75235,7.3302913
75236,12.596112
75237,6.79788
75238,7.1275215
75239,11.950245
75240,7.375021
75241,8.263179
75242,8.891901
75243,11.486077
75244,7.3717284
75245,14.105979
75246,11.808171
75247,10.51612
75248,6.714219
75249,11.685935
75250,10.762468
75251,10.5041275
75252,9.703121
75253,10.9387245
75254,14.02853
75255,12.935339
75256,9.154505
75257,18.943848
75258,10.7874975
75259,12.75761
75260,6.2375736
75261,10.758423
75262,14.165436
75263,7.384514
75264,10.302347
75265,9.680778
75266,12.088441
75267,11.177451
75268,11.977356
75269,10.144769
75270,5.4271703
75271,8.4267
75272,9.189425
75273,4.854054
75274,12.804106
75275,10.491527
75276,13.794061
75277,6.6914043
75278,11.964679
75279,7.0260425
75280,4.913491
75281,8.347751
75282,11.9721575
75283,8.038417
75284,11.478808
75285,11.654989
75286,10.499753
75287,6.2595353
75288,11.160116
75289,11.689699
75290,15.88579
75291,10.086005
75292,10.4384575
75293,11.673775
75294,12.165882
75295,9.4173565
75296,5.4271703
75297,8.942187
75298,9.690393
75299,8.041738
75300,11.033969
75301,10.897334
75302,9.831927
75303,6.377302
75304,11.313228
75305,11.278811
75306,7.509096
75307,9.275089
75308,11.573524
75309,6.8395166
75310,11.060418
75311,9.4264345
75312,13.085471
75313,9.658437
75314,9.310223
75315,10.952247
75316,5.7186685
75317,9.357509
75318,10.476412
75319,17.524399
75320,9.587873
75321,9.602113
75322,9.771381
75323,7.169158
75324,10.114961
75325,9.681168
75326,8.701209
75327,6.8432226
75328,10.804945
75329,6.3506694
75330,8.195982
75331,12.059915
75332,11.288298
75333,9.793003
75334,12.041917
75335,6.282648
75336,12.259351
75337,10.296843
75338,10.435941
75339,11.461541
75340,11.818798
75341,9.472198
75342,5.0921884
75343,9.836001
75344,11.006737
75345,8.934432
75346,13.758077
75347,10.784063
75348,4.3900075
75349,12.193397
75350,7.530749
75351,5.7453012
75352,5.4271703
75353,9.1280575
75354,6.6407976
75355,7.124229
75356,9.307185
75357,12.03541
75358,11.567069
75359,9.217418
75360,7.375021
75361,7.144987
75362,10.780985
75363,10.903171
75364,9.475016
75365,7.375021
75366,7.332519
75367,10.9225855
75368,14.664105
75369,10.926646
75370,10.921892
75371,7.124229
75372,7.92265
75373,9.825886
75374,7.415692
75375,13.127489
75376,16.352814
75377,13.153732
75378,11.222497
75379,10.345151
75380,6.79788
75381,12.046035
75382,7.798455
75383,6.8395166
75384,15.644677
75385,9.424429
75386,12.645514
75387,10.8572645
75388,10.702648
75389,13.746698
75390,15.064903
75391,11.461472
75392,6.8395166
75393,16.431671
75394,13.691379
75395,8.066109
75396,11.469473
75397,11.267542
75398,7.062601
75399,12.530462
75400,6.733041
75401,9.350952
75402,9.249792
75403,11.383628
75404,8.91367
75405,11.830053
75406,6.79788
75407,5.4271703
75408,9.442694
75409,9.932752
75410,12.738235
75411,14.502956
75412,6.267789
75413,7.9729986
75414,10.208011
75415,9.861975
75416,6.267789
75417,10.060306
75418,10.37345
75419,7.948812
75420,12.259786
75421,13.445703
75422,11.560057
75423,11.037876
75424,8.263179
75425,10.55987
75426,10.031699
75427,6.9805403
75428,11.458565
75429,11.365933
75430,10.376547
75431,5.4271703
75432,8.995043
75433,9.209922
75434,11.008147
75435,8.889244
75436,9.511441
75437,11.764348
75438,11.090861
75439,10.894018
75440,11.925302
75441,7.1275215
75442,11.625375
75443,11.246552
75444,9.646935
75445,7.3717284
75446,7.4118237
75447,11.240076
75448,9.370083
75449,10.738055
75450,6.3356657
75451,11.351989
75452,10.376343
75453,10.52598
75454,10.066344
75455,13.080986
75456,11.142274
75457,11.526466
75458,6.6407976
75459,9.871513
75460,17.014301
75461,10.888761
75462,9.198821
75463,13.589273
75464,12.532725
75465,11.502741
75466,10.946582
75467,10.195069
75468,6.6407976
75469,10.624992
75470,10.695405
75471,12.02522
75472,7.087426
75473,8.381637
75474,11.237904
75475,9.052165
75476,10.6531105
75477,13.728869
75478,7.2206655
75479,11.874173
75480,9.00785
75481,11.698614
75482,16.178349
75483,9.644357
75484,11.74593
75485,10.227285
75486,8.883277
75487,7.6950917
75488,7.7563844
75489,6.267789
75490,7.7944407
75491,13.647321
75492,12.254808
75493,9.492999
75494,9.69837
75495,8.598818
75496,7.971364
75497,12.112634
75498,7.457187
75499,7.472947
75500,9.40264
75501,10.071787
75502,10.526352
75503,13.525273
75504,8.608033
75505,10.440962
75506,11.878307
75507,4.913491
75508,10.554953
75509,8.152758
75510,8.742039
75511,11.153838
75512,12.717342
75513,12.858965
75514,7.4118237
75515,6.3312488
75516,4.6761913
75517,11.270571
75518,9.831399
75519,10.477984
75520,10.147625
75521,10.476227
75522,6.403941
75523,9.700173
75524,10.202191
75525,7.1643243
75526,7.997245
75527,5.4271703
75528,6.6407976
75529,7.332519
75530,6.733041
75531,11.262149
75532,12.238766
75533,11.425235
75534,7.8431044
75535,11.058738
75536,11.086539
75537,18.45036
75538,14.971572
75539,7.66621
75540,11.104508
75541,9.030811
75542,10.229567
75543,10.952247
75544,10.918547
75545,7.3349257
75546,13.980978
75547,7.5663514
75548,7.712618
75549,9.126749
75550,5.4271703
75551,9.820868
75552,4.241644
75553,6.377302
75554,9.908736
75555,12.670957
75556,4.1848183
75557,9.197113
75558,10.442419
75559,11.286465
75560,10.000688
75561,9.812008
75562,15.317016
75563,10.63438
75564,12.544504
75565,13.10803
75566,8.709742
75567,7.087426
75568,10.413255
75569,13.969809
75570,9.990127
75571,6.8395166
75572,13.250421
75573,9.265233
75574,10.689379
75575,7.645291
75576,7.0419416
75577,6.6407976
75578,11.82012
75579,6.263118
75580,8.035666
75581,10.967486
75582,7.8345394
75583,12.573539
75584,12.606787
75585,10.7604265
75586,6.6407976
75587,9.611906
75588,12.24246
75589,5.7186685
75590,11.926154
75591,11.4448805
75592,12.890851
75593,9.875024
75594,5.4271703
75595,8.939774
75596,8.784391
75597,10.795944
75598,10.57276
75599,6.304616
75600,6.733041
75601,10.587121
75602,6.733041
75603,8.235051
75604,14.678838
75605,13.686812
75606,6.6407976
75607,11.565964
75608,11.2407465
75609,9.077769
75610,9.649098
75611,11.886952
75612,9.679656
75613,10.260027
75614,12.313536
75615,9.875099
75616,7.099404
75617,9.27894
75618,10.093976
75619,8.430839
75620,10.7149515
75621,7.645291
75622,16.872091
75623,13.908936
75624,13.4831
75625,11.339136
75626,11.0338955
75627,13.159854
75628,10.792614
75629,10.19462
75630,6.6850924
75631,12.621211
75632,13.916463
75633,9.978552
75634,10.302347
75635,10.648531
75636,9.192072
75637,8.576633
75638,12.910248
75639,10.194828
75640,8.07218
75641,9.359683
75642,7.332519
75643,6.241156
75644,9.284027
75645,10.530684
75646,11.21115
75647,5.0921884
75648,13.040773
75649,11.528875
75650,8.838284
75651,10.854165
75652,11.990906
75653,11.161958
75654,9.12957
75655,9.529669
75656,6.210941
75657,10.855325
75658,11.01477
75659,10.424915
75660,5.7186685
75661,12.458986
75662,8.7100935
75663,9.257344
75664,8.728012
75665,8.547147
75666,9.795408
75667,10.018701
75668,7.555825
75669,10.430082
75670,9.505441
75671,7.1827474
75672,9.903898
75673,9.952676
75674,15.432674
75675,9.703593
75676,10.315219
75677,14.522831
75678,7.0559807
75679,9.99107
75680,10.772307
75681,10.558781
75682,9.792882
75683,11.416721
75684,10.028467
75685,9.491407
75686,9.519352
75687,10.383814
75688,10.919391
75689,7.512107
75690,10.711157
75691,8.918836
75692,11.616416
75693,10.754255
75694,10.763995
75695,10.36563
75696,7.9710774
75697,12.443589
75698,12.245733
75699,10.235244
75700,11.082549
75701,10.691718
75702,14.824887
75703,12.722692
75704,14.756063
75705,10.857927
75706,4.6761913
75707,8.230213
75708,8.6902275
75709,10.047409
75710,9.893853
75711,11.618782
75712,10.206146
75713,8.961812
75714,6.377302
75715,9.242228
75716,9.664891
75717,11.084017
75718,9.500821
75719,10.237031
75720,6.6603484
75721,8.181678
75722,10.936363
75723,11.997581
75724,13.597352
75725,6.6603484
75726,16.495071
75727,9.071366
75728,11.2319565
75729,15.732477
75730,9.219183
75731,4.241644
75732,8.210973
75733,11.905224
75734,5.7186685
75735,8.221927
75736,12.695879
75737,9.732427
75738,6.6603484
75739,6.568105
75740,10.451595
75741,7.7405033
75742,12.9487295
75743,7.332519
75744,10.251798
75745,8.152758
75746,13.815168
75747,12.099523
75748,10.087465
75749,10.825293
75750,8.360353
75751,16.034039
75752,4.322514
75753,11.69842
75754,6.79788
75755,11.407072
75756,11.400352
75757,11.075175
75758,10.619917
75759,5.3940516
75760,13.17511
75761,12.9887905
75762,6.0443115
75763,12.760445
75764,8.141107
75765,9.362651
